date_time,traffic_id,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
24/07/2024 15:38,9965,London,Islington,1061,23,6,Medium,Dry,3071
06/03/2024 09:13,13054,London,Islington,859,74,7,High,Dry,3128
20/10/2024 05:03,12273,London,Chelsea,1750,81,8,Low,Damaged,2808
21/05/2024 21:39,13010,London,Islington,3252,48,2,Low,Dry,7659
08/12/2024 20:12,16862,London,Islington,90,88,8,Low,Damaged,8343
16/07/2024 02:58,13517,London,Camden,3878,63,5,Medium,Dry,1008
19/10/2024 12:01,9442,London,Islington,486,92,6,Low,Damaged,1568
23/06/2024 08:41,12308,London,Southwark,986,35,1,High,Snowy,1558
13/11/2024 05:47,18320,London,Chelsea,839,83,0,Medium,Dry,7437
09/12/2024 15:44,13018,London,Chelsea,1200,16,6,High,Wet,6191
27/12/2024 16:25,12421,London,Southwark,2778,36,0,High,Dry,8827
11/12/2024 20:59,11393,London,Chelsea,98,78,1,Low,Dry,5909
08/12/2024 06:09,14392,London,Chelsea,3110,14,6,Medium,Wet,4438
26/02/2024 06:15,10046,London,Islington,3207,81,8,Low,Dry,5011
21/08/2024 09:36,15929,London,Southwark,3530,92,2,Low,Damaged,1019
25/02/2024 00:16,15835,London,Chelsea,3061,51,2,Low,Dry,1235
30/11/2024 11:17,14895,London,Camden,2803,75,7,Low,Dry,2868
06/11/2024 19:18,14852,London,Chelsea,2852,77,8,Medium,Snowy,5426
13/06/2024 07:30,13788,London,Southwark,417,26,2,High,Snowy,7570
25/10/2024 19:46,9621,London,Southwark,3697,21,0,High,Wet,7932
14/08/2024 16:37,19019,London,Camden,3219,27,2,Low,Damaged,9086
19/04/2024 08:58,17935,London,Chelsea,3086,90,9,High,Snowy,8800
11/02/2024 21:32,17036,London,Chelsea,3344,37,4,Low,Dry,4805
11/01/2024 15:26,17733,London,Camden,360,80,1,High,Damaged,4959
16/12/2024 12:40,18299,London,Camden,1639,61,4,Low,Dry,7665
24/05/2024 20:12,15264,London,Camden,1656,49,3,Low,Wet,8687
01/08/2024 17:25,10931,London,Kensington,3029,34,1,Low,Wet,9125
30/08/2024 13:30,12895,London,Southwark,2037,45,3,Low,Snowy,3211
30/01/2024 01:43,13701,London,Chelsea,4381,48,7,High,Damaged,426
25/09/2024 11:13,15262,London,Islington,4072,46,6,Medium,Damaged,1053
29/08/2024 07:13,13080,London,Islington,4247,68,4,Medium,Dry,5400
07/11/2024 21:41,18085,London,Southwark,3491,86,2,Low,Damaged,4224
16/10/2024 09:13,18747,London,Southwark,3234,52,4,High,Dry,971
17/10/2024 09:46,19447,London,Camden,3052,70,4,High,Dry,9235
20/10/2024 10:25,14777,London,Chelsea,4958,31,1,Medium,Dry,3585
01/05/2024 12:07,12625,London,Islington,1192,64,7,Low,Dry,1634
31/07/2024 00:22,12852,London,Kensington,83,32,0,Low,Damaged,5944
09/06/2024 10:40,9472,London,Chelsea,2540,47,8,Medium,Damaged,455
10/06/2024 11:49,17688,London,Chelsea,3801,62,0,Medium,Snowy,2925
11/07/2024 13:01,18594,London,Camden,600,83,7,High,Snowy,8287
02/07/2024 17:14,12585,London,Southwark,2236,65,4,High,Snowy,7151
30/08/2024 18:18,13697,London,Southwark,422,17,7,Low,Dry,5600
10/01/2024 00:26,15163,London,Islington,3632,66,9,High,Dry,602
09/04/2024 17:00,13320,London,Camden,2906,88,3,Low,Damaged,4067
08/06/2024 07:57,14534,London,Camden,4146,61,4,High,Damaged,871
13/08/2024 16:14,17346,London,Camden,2588,73,6,Low,Dry,1621
23/08/2024 21:35,16804,London,Camden,321,80,9,Low,Damaged,9839
06/04/2024 16:53,10447,London,Islington,3652,94,1,Low,Damaged,4613
20/04/2024 15:50,17504,London,Southwark,473,14,4,Low,Wet,5129
21/09/2024 21:42,15171,London,Islington,2874,86,5,Medium,Dry,9423
11/04/2024 07:09,18071,London,Kensington,942,51,1,Low,Snowy,6593
08/06/2024 03:56,14502,London,Kensington,1214,53,7,Medium,Dry,3926
22/08/2024 09:20,16933,London,Southwark,1177,57,5,Low,Snowy,7752
08/09/2024 22:28,12869,London,Chelsea,2057,24,9,Low,Damaged,5128
15/02/2024 14:50,16721,London,Camden,4203,37,9,Low,Damaged,8418
24/09/2024 21:33,12191,London,Islington,4281,86,1,Low,Damaged,7092
27/10/2024 09:21,11248,London,Islington,4688,69,7,Low,Snowy,8065
02/01/2024 03:10,19145,London,Kensington,4799,89,4,High,Dry,8985
21/10/2024 19:36,16589,London,Islington,2719,80,5,Low,Dry,7364
09/08/2024 17:51,13129,London,Southwark,591,47,9,Medium,Damaged,749
16/07/2024 21:46,11215,London,Southwark,708,26,3,Low,Damaged,8915
15/02/2024 18:05,17566,London,Chelsea,4474,77,8,Low,Damaged,5287
06/06/2024 22:46,12146,London,Chelsea,2641,86,6,Medium,Wet,6060
20/03/2024 23:38,11192,London,Islington,922,94,5,Medium,Snowy,5206
15/05/2024 14:01,19444,London,Southwark,4728,37,9,Low,Dry,7192
23/12/2024 06:45,18291,London,Chelsea,910,37,5,Medium,Damaged,4484
30/11/2024 13:16,13575,London,Islington,4847,94,8,Low,Snowy,1439
10/09/2024 09:16,17839,London,Kensington,1059,63,8,High,Dry,4863
16/02/2024 07:47,10138,London,Southwark,6,52,8,Medium,Damaged,9924
09/09/2024 08:37,11399,London,Chelsea,1081,29,4,Low,Dry,6437
15/11/2024 21:29,10931,London,Chelsea,3630,84,3,Low,Dry,4965
31/03/2024 20:39,16039,London,Camden,2357,25,4,High,Dry,256
30/11/2024 21:12,19130,London,Islington,566,15,0,High,Damaged,2121
29/03/2024 05:03,13538,London,Chelsea,2854,57,7,Low,Dry,5475
10/04/2024 13:03,11571,London,Camden,4326,45,8,Low,Damaged,4996
02/07/2024 12:22,9306,London,Camden,173,16,7,High,Snowy,3974
05/07/2024 13:13,13068,London,Chelsea,2971,57,0,High,Snowy,9647
03/03/2024 23:15,16115,London,Kensington,3097,34,1,Medium,Dry,976
23/05/2024 00:58,14583,London,Camden,1801,87,7,Low,Dry,4057
23/01/2024 07:15,11681,London,Southwark,388,23,1,Medium,Wet,7588
30/09/2024 11:50,11100,London,Southwark,3460,78,4,High,Dry,7292
03/04/2024 02:23,18775,London,Kensington,280,23,8,Low,Snowy,9331
23/08/2024 02:13,12078,London,Chelsea,2999,54,0,Low,Dry,8295
24/05/2024 14:36,18748,London,Kensington,1271,42,4,Low,Wet,2804
04/02/2024 02:00,11463,London,Islington,2915,89,3,Low,Damaged,5339
12/05/2024 09:22,12995,London,Southwark,950,58,8,High,Snowy,1594
09/04/2024 08:48,15869,London,Kensington,4266,37,0,Low,Wet,2109
07/05/2024 12:23,17893,London,Kensington,1107,72,6,Medium,Snowy,5531
25/12/2024 13:59,19812,London,Camden,1219,45,8,High,Dry,7581
11/05/2024 06:30,12763,London,Islington,4877,14,3,Low,Damaged,2386
16/02/2024 00:44,11348,London,Islington,1606,36,7,Low,Snowy,3701
09/05/2024 05:10,11376,London,Islington,1326,35,9,Low,Wet,2706
03/06/2024 23:19,11762,London,Kensington,505,89,5,Medium,Dry,8814
05/12/2024 02:45,9236,London,Islington,3976,69,4,Medium,Snowy,635
28/11/2024 18:30,13067,London,Southwark,4440,76,6,High,Dry,8469
16/03/2024 01:20,16133,London,Camden,3468,87,0,High,Snowy,7484
09/03/2024 07:05,16880,London,Chelsea,3780,10,2,Medium,Dry,1734
28/09/2024 23:14,15617,London,Kensington,4794,88,3,Low,Snowy,4335
17/10/2024 20:06,12492,London,Southwark,1589,75,1,Low,Dry,5819
03/04/2024 00:41,9554,London,Kensington,3173,21,5,High,Dry,9356
16/08/2024 00:41,11446,London,Kensington,28,72,9,High,Damaged,5013
22/03/2024 08:44,11748,London,Chelsea,1544,59,5,Medium,Damaged,1881
14/12/2024 12:18,12660,London,Islington,4976,27,7,Low,Dry,5176
21/05/2024 14:47,19796,London,Islington,4112,20,0,High,Dry,3668
12/05/2024 19:59,18097,London,Chelsea,3780,19,9,High,Snowy,5094
06/08/2024 01:11,17332,London,Islington,1381,37,6,High,Wet,4331
13/12/2024 06:02,12124,London,Islington,2333,72,0,Low,Dry,7646
26/07/2024 13:32,15460,London,Camden,3134,76,5,Low,Damaged,2711
04/08/2024 05:25,13975,London,Islington,580,90,7,Medium,Wet,3199
03/05/2024 19:21,18383,London,Kensington,2968,29,3,High,Dry,8315
13/01/2024 23:52,15475,London,Chelsea,4500,40,5,Low,Dry,309
02/09/2024 04:48,11375,London,Chelsea,2836,47,8,Low,Wet,1697
06/08/2024 23:56,12179,London,Islington,188,11,0,Low,Damaged,7038
24/10/2024 06:53,16960,London,Chelsea,3516,64,2,High,Wet,949
07/07/2024 23:47,14460,London,Islington,4632,-75,0,High,Dry,405
31/08/2024 03:26,14790,London,Islington,3419,76,1,Low,Dry,347
09/06/2024 14:57,10236,London,Islington,3210,88,2,Low,Snowy,2078
22/10/2024 23:24,17923,London,Islington,2942,73,1,Medium,Dry,9812
29/03/2024 19:45,18695,London,Chelsea,782,27,4,Medium,Wet,5361
27/08/2024 21:47,11538,London,Islington,3263,10,6,High,Dry,3772
04/12/2024 02:07,14910,London,Chelsea,105,16,0,Low,Wet,4182
07/07/2024 07:41,11770,London,Chelsea,231,59,4,High,Wet,1602
08/11/2024 20:56,14866,London,Chelsea,1228,46,6,Low,Dry,8182
09/07/2024 05:48,17705,London,Islington,231,40,6,Medium,Snowy,3925
10/06/2024 06:38,11729,London,Chelsea,176,16,6,Low,Damaged,6695
29/03/2024 11:12,11704,London,Camden,1865,87,9,High,Dry,8154
02/01/2024 13:46,17606,London,Southwark,491,61,1,Low,Snowy,5991
07/08/2024 15:41,19701,London,Islington,4026,46,6,Low,Damaged,325
16/09/2024 12:55,16318,London,Islington,2194,63,5,High,Dry,6162
09/08/2024 17:57,17295,London,Islington,3205,84,4,Medium,Wet,3430
01/01/2024 13:57,19258,London,Islington,3702,86,9,Medium,Snowy,4637
29/01/2024 04:27,13228,London,Camden,642,30,5,Medium,Wet,3311
25/05/2024 00:12,15983,London,Kensington,15,96,7,Medium,Wet,2889
20/02/2024 23:00,11200,London,Islington,78,68,1,Low,Snowy,5682
03/05/2024 02:12,15641,London,Camden,4224,43,1,Low,Snowy,4628
21/06/2024 07:14,10634,London,Kensington,67,38,9,High,Snowy,6967
24/10/2024 12:09,16291,London,Kensington,2672,84,2,High,Dry,1141
19/07/2024 19:47,9813,London,Kensington,2290,77,7,Low,Wet,1596
14/09/2024 13:09,10659,London,Islington,338,60,9,Medium,Snowy,254
01/09/2024 15:00,11793,London,Kensington,1584,99,6,Low,Wet,8705
24/12/2024 04:30,12101,London,Southwark,1836,84,7,Low,Damaged,779
07/07/2024 11:03,18131,London,Chelsea,1576,94,6,Medium,Wet,8109
29/01/2024 01:20,14945,London,Chelsea,1558,-99,5,High,Dry,5741
17/01/2024 13:58,9815,London,Kensington,2087,38,5,Low,Snowy,3399
27/02/2024 11:34,17151,London,Camden,347,69,9,Low,Dry,181
30/01/2024 02:58,16064,London,Islington,4589,50,5,Low,Dry,7475
14/05/2024 14:38,17619,London,Islington,4874,32,2,High,Wet,1721
04/12/2024 05:37,19014,London,Kensington,4419,90,3,High,Damaged,2326
15/12/2024 02:40,9737,London,Kensington,1754,20,1,Medium,Wet,2016
27/08/2024 02:08,9923,London,Islington,4263,61,4,Low,Wet,8032
25/09/2024 00:05,12723,London,Islington,3037,44,5,Low,Dry,4722
27/12/2024 16:10,11574,London,Kensington,4998,13,5,Low,Damaged,9876
12/07/2024 09:29,19992,London,Islington,3909,92,1,Low,Wet,5434
05/06/2024 15:07,19864,London,Islington,387,99,3,Medium,Snowy,9096
03/08/2024 21:37,11176,London,Southwark,704,29,2,High,Wet,8296
07/11/2024 17:20,12510,London,Chelsea,2295,55,3,Low,Dry,1994
26/12/2024 04:17,13591,London,Camden,3067,28,7,Medium,Dry,3524
09/09/2024 12:26,14520,London,Camden,3400,85,5,High,Dry,9781
11/09/2024 02:39,18978,London,Southwark,2126,54,3,High,Dry,4702
01/01/2024 06:27,15104,London,Kensington,3435,68,6,Low,Dry,9524
15/03/2024 06:27,10777,London,Southwark,4124,88,6,High,Dry,1108
01/01/2024 18:43,18009,London,Southwark,2095,14,3,Medium,Dry,8065
15/05/2024 00:32,11542,London,Islington,521,71,3,Low,Damaged,8189
18/06/2024 21:45,18199,London,Kensington,4005,70,4,Medium,Wet,8398
22/05/2024 10:16,11100,London,Islington,1283,79,0,Low,Dry,2147
22/12/2024 04:49,13281,London,Islington,1352,65,9,Low,Wet,3495
18/11/2024 16:14,9905,London,Islington,3484,88,0,Medium,Dry,1096
08/12/2024 02:06,19734,London,Southwark,4962,42,9,Medium,Snowy,4249
12/07/2024 00:28,14028,London,Islington,2758,38,4,High,Wet,4024
19/12/2024 01:37,16711,London,Camden,2648,51,3,High,Dry,2329
17/08/2024 04:09,19003,London,Islington,2418,42,0,Low,Dry,677
04/09/2024 04:22,17974,London,Chelsea,3670,99,3,Low,Snowy,5569
01/06/2024 11:08,12920,London,Islington,4191,45,1,High,Wet,8495
24/08/2024 13:45,19187,London,Kensington,2971,87,9,High,Damaged,6714
06/01/2024 00:17,10360,London,Kensington,1045,40,8,Low,Snowy,1664
02/08/2024 03:39,13919,London,Islington,2101,19,0,Low,Snowy,7731
23/02/2024 22:59,19692,London,Islington,654,24,9,Low,Snowy,5017
19/04/2024 21:56,16117,London,Islington,2581,76,8,Medium,Wet,7750
14/09/2024 10:48,14935,London,Chelsea,586,54,8,High,Dry,3114
16/07/2024 15:21,9676,London,Islington,2186,90,9,Medium,Dry,2105
27/10/2024 22:40,11003,London,Islington,1913,19,5,High,Dry,1216
13/08/2024 15:56,17857,London,Southwark,929,42,4,Low,Wet,5968
15/11/2024 11:25,19489,London,Kensington,517,41,2,Low,Dry,7302
01/08/2024 20:55,10909,London,Chelsea,2996,44,8,Medium,Dry,2580
09/07/2024 00:04,13311,London,Kensington,4959,69,7,Low,Dry,411
07/11/2024 08:49,17073,London,Islington,2963,30,0,Low,Dry,4790
14/05/2024 09:52,13270,London,Kensington,2806,90,2,Low,Dry,853
17/11/2024 03:33,16579,London,Camden,3445,78,3,Low,Snowy,854
29/10/2024 18:59,16527,London,Kensington,714,37,3,Low,Dry,7764
02/04/2024 01:35,17737,London,Chelsea,2606,80,7,Medium,Damaged,6610
12/12/2024 23:39,18521,London,Kensington,3969,25,1,Low,Damaged,1711
30/03/2024 13:58,18325,London,Kensington,1210,37,7,High,Damaged,3423
02/09/2024 23:13,14543,London,Islington,989,87,2,Low,Damaged,7983
24/12/2024 19:08,14568,London,Islington,4225,22,0,Medium,Dry,4087
02/01/2024 08:04,12224,London,Camden,120,89,1,Low,Snowy,9842
05/06/2024 05:06,16595,London,Camden,4436,74,4,High,Dry,2520
14/07/2024 23:32,13198,London,Chelsea,2731,56,1,Medium,Wet,825
30/10/2024 12:46,16481,London,Southwark,2500,55,5,Low,Dry,3982
14/12/2024 06:35,14427,London,Islington,2815,34,5,High,Damaged,8147
06/09/2024 11:48,13222,London,Islington,2096,16,6,Low,Wet,4354
11/02/2024 07:03,14563,London,Islington,4088,73,9,Low,Wet,9023
01/11/2024 09:56,12889,London,Kensington,4080,44,4,Low,Wet,5956
17/06/2024 20:57,16319,London,Camden,1324,83,0,Low,Wet,4410
21/06/2024 11:22,19507,London,Kensington,1175,95,8,Low,Dry,1514
28/08/2024 23:02,17855,London,Kensington,3274,73,7,High,Wet,2584
24/09/2024 14:01,15909,London,Islington,614,65,3,Low,Damaged,5207
10/08/2024 23:57,10114,London,Kensington,2084,93,4,Low,Dry,7008
04/07/2024 21:58,10692,London,Camden,277,80,9,Low,Wet,7449
22/05/2024 15:50,13164,London,Islington,3328,71,3,High,Snowy,5175
19/06/2024 10:29,9937,London,Southwark,4644,56,4,Low,Wet,9460
10/05/2024 02:56,18794,London,Kensington,3642,23,3,High,Snowy,3413
11/03/2024 09:09,10100,London,Islington,2360,51,1,Low,Dry,6767
19/06/2024 15:06,11395,London,Islington,1384,62,7,High,Wet,6886
10/05/2024 08:24,15070,London,Chelsea,2576,47,6,Low,Snowy,8486
06/10/2024 20:47,18598,London,Camden,2797,74,3,Low,Damaged,3909
11/07/2024 06:10,16058,London,Islington,3730,87,0,High,Damaged,1754
08/03/2024 11:45,17272,London,Chelsea,1581,96,2,Low,Wet,4161
21/10/2024 11:05,13916,London,Islington,2538,58,9,High,Snowy,8167
15/12/2024 12:49,18490,London,Kensington,2704,11,4,Low,Damaged,9349
06/11/2024 07:33,15419,London,Islington,1139,80,8,Low,Dry,7291
13/03/2024 10:44,14899,London,Kensington,2314,82,6,Low,Wet,1762
22/03/2024 16:55,11685,London,Islington,3077,79,5,Low,Dry,5570
04/11/2024 20:02,12651,London,Camden,1174,99,9,Medium,Wet,1810
07/07/2024 13:53,10194,London,Islington,4061,65,5,High,Snowy,9025
06/07/2024 00:56,9858,London,Southwark,4728,44,0,Medium,Damaged,8444
14/11/2024 17:17,9946,London,Islington,552,53,4,Low,Dry,4838
24/01/2024 23:42,17650,London,Islington,4872,35,2,Medium,Wet,9464
05/06/2024 22:16,12967,London,Islington,3822,87,2,Medium,Dry,9617
10/03/2024 08:23,11205,London,Islington,4267,37,7,Low,Wet,7442
23/09/2024 13:14,18525,London,Southwark,2925,37,3,Low,Damaged,6924
26/06/2024 05:33,13446,London,Southwark,4729,57,1,Low,Damaged,789
31/01/2024 11:10,16459,London,Islington,2467,12,3,Medium,Damaged,7080
26/01/2024 13:49,17000,London,Islington,2756,46,2,Medium,Dry,3213
20/10/2024 12:00,11510,London,Islington,1849,29,2,Low,Dry,4245
04/04/2024 04:57,13728,London,Islington,1032,47,8,Low,Dry,2403
29/10/2024 06:22,13593,London,Kensington,4809,98,1,High,Wet,3574
08/11/2024 12:21,11456,London,Islington,2913,51,1,Medium,Damaged,4300
29/10/2024 10:03,13254,London,Islington,1194,52,5,Medium,Wet,3861
08/09/2024 22:04,13415,London,Chelsea,1152,80,7,High,Damaged,1760
20/01/2024 04:48,15316,London,Camden,2320,18,8,High,Wet,4453
08/03/2024 22:21,10166,London,Islington,2326,99,4,Low,Dry,3656
26/05/2024 23:21,16071,London,Southwark,4743,75,6,High,Dry,3680
30/03/2024 21:20,18180,London,Islington,490,41,1,Medium,Dry,7027
10/10/2024 22:12,18923,London,Islington,379,27,2,High,Dry,353
19/12/2024 07:48,16484,London,Camden,1121,91,4,High,Wet,2991
19/08/2024 10:26,17921,London,Chelsea,4264,78,5,Low,Damaged,8314
28/08/2024 14:18,19565,London,Southwark,2719,91,2,High,Wet,4369
15/12/2024 05:19,18308,London,Kensington,3134,78,8,High,Dry,572
05/04/2024 23:54,17049,London,Islington,3346,48,1,Low,Wet,7775
24/08/2024 21:22,17661,London,Islington,2165,26,7,High,Dry,7309
29/10/2024 03:50,19223,London,Southwark,3454,44,0,Low,Snowy,6902
10/12/2024 22:12,18382,London,Islington,3853,32,1,Low,Snowy,9451
25/03/2024 07:42,12731,London,Islington,1369,75,8,Medium,Dry,1547
11/11/2024 17:44,13023,London,Islington,2026,14,4,Low,Snowy,987
29/02/2024 12:00,12685,London,Chelsea,4332,97,3,Low,Dry,6500
19/05/2024 20:18,16174,London,Camden,1487,28,2,Medium,Snowy,1424
04/06/2024 01:19,16387,London,Islington,616,13,1,Medium,Dry,3584
21/09/2024 08:06,17404,London,Islington,4095,11,9,Medium,Damaged,9293
14/11/2024 07:26,14923,London,Southwark,4463,65,1,Low,Dry,6981
21/10/2024 22:24,11188,London,Kensington,2915,19,3,Medium,Wet,2178
10/01/2024 02:39,15279,London,Islington,2802,12,7,Low,Damaged,1048
12/08/2024 09:45,16492,London,Chelsea,3385,37,0,High,Dry,7669
10/03/2024 15:07,18966,London,Islington,4854,65,2,High,Damaged,9487
20/11/2024 06:53,17574,London,Camden,4370,57,8,High,Damaged,8866
05/08/2024 08:24,14207,London,Southwark,4213,51,4,Low,Damaged,4187
03/02/2024 17:37,14803,London,Islington,1750,71,7,Low,Damaged,9873
04/03/2024 11:28,11791,London,Southwark,3581,36,1,Medium,Damaged,6498
31/07/2024 14:29,10387,London,Kensington,32,51,1,High,Dry,3203
17/08/2024 10:45,11909,London,Islington,3863,16,3,Low,Dry,6814
06/02/2024 03:56,12238,London,Kensington,1567,56,2,Low,Snowy,686
03/09/2024 15:23,11684,London,Camden,1978,65,6,Medium,Damaged,9618
14/11/2024 16:58,10054,London,Chelsea,983,96,5,High,Damaged,4858
02/01/2024 19:03,9919,London,Camden,1994,63,6,High,Snowy,6988
29/08/2024 22:23,19963,London,Chelsea,3607,74,4,Low,Dry,4495
11/12/2024 13:47,10799,London,Kensington,1940,51,3,Low,Damaged,8386
07/03/2024 00:34,12433,London,Islington,763,64,8,High,Dry,596
16/04/2024 17:12,15441,London,Kensington,1586,85,0,Low,Wet,6470
05/06/2024 16:37,18288,London,Southwark,4680,19,5,High,Dry,309
13/04/2024 18:30,10588,London,Kensington,2400,34,2,Medium,Dry,3594
18/08/2024 23:08,18711,London,Islington,1809,37,0,Low,Damaged,6350
03/11/2024 03:51,16754,London,Chelsea,3566,62,1,High,Damaged,5345
09/06/2024 19:21,18671,London,Islington,2418,57,4,Medium,Damaged,6414
15/12/2024 17:10,15507,London,Camden,2269,62,5,High,Dry,6466
01/06/2024 09:48,15237,London,Islington,303,93,5,Low,Damaged,106
20/10/2024 19:20,15906,London,Chelsea,3034,42,0,Low,Dry,7624
14/02/2024 21:21,10155,London,Islington,2553,32,7,Low,Dry,7268
31/03/2024 19:23,16636,London,Islington,3318,41,9,Low,Damaged,5368
17/03/2024 10:29,15218,London,Camden,1851,10,2,Low,Wet,1076
04/04/2024 15:17,16534,London,Islington,369,67,2,Medium,Wet,4309
27/11/2024 06:14,12255,London,Kensington,2438,83,5,Medium,Wet,1579
10/09/2024 06:56,12549,London,Southwark,2211,83,8,Low,Dry,7322
16/04/2024 06:34,11553,London,Islington,3990,17,5,Low,Damaged,3495
26/01/2024 19:38,9077,London,Chelsea,2068,84,9,Low,Damaged,9294
16/10/2024 15:52,10818,London,Chelsea,1346,90,0,Medium,Wet,8218
11/08/2024 12:55,15602,London,Islington,32,90,8,Medium,Wet,305
21/04/2024 23:34,15306,London,Islington,2681,29,0,High,Dry,933
28/07/2024 22:50,11730,London,Southwark,3693,30,2,Low,Dry,3903
23/12/2024 03:57,16590,London,Islington,1957,40,8,Low,Wet,5937
19/03/2024 07:49,11554,London,Islington,3259,93,3,Medium,Damaged,5374
03/09/2024 16:55,18741,London,Islington,3629,17,6,Medium,Snowy,7228
04/05/2024 13:42,19935,London,Islington,3462,55,8,Low,Dry,8697
13/01/2024 21:16,15650,London,Camden,2679,59,5,Low,Snowy,4584
14/06/2024 06:41,19261,London,Islington,397,24,1,High,Dry,2188
05/03/2024 11:21,16485,London,Islington,4768,66,0,High,Dry,7734
17/11/2024 01:16,14513,London,Kensington,557,20,7,Medium,Wet,5706
10/03/2024 17:07,9191,London,Chelsea,3851,58,2,Medium,Dry,9688
11/07/2024 17:42,10608,London,Southwark,1874,15,6,Low,Damaged,4517
27/08/2024 21:53,12896,London,Kensington,3338,16,5,Low,Damaged,4402
24/09/2024 12:46,11899,London,Islington,196,87,8,Low,Snowy,2733
30/05/2024 20:11,12130,London,Islington,2720,30,6,High,Snowy,6362
24/08/2024 23:23,10286,London,Islington,361,94,5,High,Damaged,5096
12/11/2024 23:12,17723,London,Islington,3827,92,1,Low,Dry,2404
23/09/2024 14:40,14556,London,Chelsea,2586,24,8,High,Dry,9947
26/12/2024 13:56,13010,London,Islington,1909,50,5,Low,Dry,2054
23/12/2024 00:05,9364,London,Islington,2833,20,7,Low,Dry,368
19/03/2024 12:52,12683,London,Southwark,2251,90,4,Medium,Dry,4893
15/01/2024 12:59,9840,London,Southwark,3918,42,0,Low,Dry,3656
25/07/2024 12:54,14465,London,Kensington,2597,11,7,Low,Dry,2248
02/12/2024 18:58,13285,London,Southwark,2009,76,5,Low,Dry,3360
08/01/2024 05:50,12077,London,Islington,3050,46,0,High,Dry,5792
06/09/2024 20:00,9084,London,Kensington,3255,60,3,Low,Snowy,509
09/03/2024 23:51,11937,London,Kensington,3507,80,8,Low,Wet,1840
18/05/2024 03:35,12995,London,Islington,4186,97,4,Low,Snowy,1581
28/03/2024 20:35,17926,London,Southwark,426,64,6,High,Damaged,1258
13/04/2024 13:11,11655,London,Kensington,4543,94,0,Medium,Dry,2774
17/11/2024 20:14,17334,London,Islington,4251,17,0,Medium,Damaged,4747
27/07/2024 09:05,16056,London,Kensington,2469,47,7,Low,Dry,7734
26/09/2024 10:50,13029,London,Southwark,920,92,6,Low,Dry,6495
18/01/2024 17:36,19754,London,Southwark,2019,77,0,Low,Dry,4180
26/12/2024 11:58,16335,London,Kensington,2905,16,1,High,Damaged,3801
30/06/2024 00:01,19465,London,Kensington,3293,55,7,High,Damaged,2723
10/09/2024 20:50,13666,London,Camden,3066,17,9,Low,Dry,5208
