traffic_id,date_time,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
9965,2024-07-24 15:38:58,London,,1061,23,6,Medium,,3071
13054,2024-03-06 09:13:14,,Islington,859,74,7,High,Dry,3128
12273,2024-10-20 05:03:25,,Chelsea,1750,81,8,Low,Damaged,2808
13010,2024-05-21 21:39:45,,,3252,48,2,,,7659
16862,2024-12-08 20:12:04,London,,90,88,8,,Damaged,8343
13517,2024-07-16 02:58:44,London,Camden,3878,63,5,Medium,,1008
9442,2024-10-19 12:01:29,London,,486,92,6,Low,Damaged,1568
12308,2024-06-23 08:41:21,,Southwark,986,35,1,High,Snowy,1558
18320,2024-11-13 05:47:00,London,Chelsea,839,83,0,Medium,,7437
13018,2024-12-09 15:44:29,,Chelsea,1200,16,6,High,Wet,6191
12421,2024-12-27 16:25:27,,Southwark,2778,36,0,High,Dry,8827
11393,2024-12-11 20:59:49,London,Chelsea,98,78,1,,,5909
14392,2024-12-08 06:09:33,London,Chelsea,3110,14,6,Medium,Wet,4438
10046,2024-02-26 06:15:40,,Islington,3207,81,8,,,5011
15929,2024-08-21 09:36:36,London,Southwark,3530,92,2,Low,Damaged,1019
15835,2024-02-25 00:16:00,,Chelsea,3061,51,2,,Dry,1235
14895,2024-11-30 11:17:45,,Camden,2803,75,7,,,2868
14852,2024-11-06 19:18:56,,Chelsea,2852,77,8,Medium,Snowy,5426
13788,2024-06-13 07:30:18,London,Southwark,417,26,2,High,Snowy,7570
9621,2024-10-25 19:46:01,,Southwark,3697,21,0,High,Wet,7932
19019,2024-08-14 16:37:12,London,Camden,3219,27,2,,Damaged,9086
17935,2024-04-19 08:58:13,,Chelsea,3086,90,9,High,Snowy,8800
17036,2024-02-11 21:32:46,,Chelsea,3344,37,4,Low,Dry,4805
17733,2024-01-11 15:26:10,London,Camden,360,80,1,High,Damaged,4959
18299,2024-12-16 12:40:50,,Camden,1639,61,4,,,7665
15264,2024-05-24 20:12:34,London,Camden,1656,49,3,,Wet,8687
10931,2024-08-01 17:25:57,,Kensington,3029,34,1,,Wet,9125
12895,2024-08-30 13:30:54,London,Southwark,2037,45,3,,Snowy,3211
13701,2024-01-30 01:43:50,,Chelsea,4381,48,7,High,Damaged,426
15262,2024-09-25 11:13:15,London,,4072,46,6,Medium,Damaged,1053
13080,2024-08-29 07:13:41,London,Islington,4247,68,4,Medium,Dry,5400
18085,2024-11-07 21:41:18,,Southwark,3491,86,2,Low,Damaged,4224
18747,2024-10-16 09:13:04,,Southwark,3234,52,4,High,Dry,971
19447,2024-10-17 09:46:19,,Camden,3052,70,4,High,,9235
14777,2024-10-20 10:25:47,London,Chelsea,4958,31,1,Medium,,3585
12625,2024-05-01 12:07:22,,Islington,1192,64,7,,Dry,1634
12852,2024-07-31 00:22:33,,Kensington,83,32,0,,Damaged,5944
9472,2024-06-09 10:40:10,,Chelsea,2540,47,8,Medium,Damaged,455
17688,2024-06-10 11:49:45,London,Chelsea,3801,62,0,Medium,Snowy,2925
18594,2024-07-11 13:01:13,London,Camden,600,83,7,High,Snowy,8287
12585,2024-07-02 17:14:33,London,Southwark,2236,65,4,High,Snowy,7151
13697,2024-08-30 18:18:28,London,Southwark,422,17,7,Low,,5600
15163,2024-01-10 00:26:25,,Islington,3632,66,9,High,,602
13320,2024-04-09 17:00:45,,Camden,2906,88,3,Low,Damaged,4067
14534,2024-06-08 07:57:16,London,Camden,4146,61,4,High,Damaged,871
17346,2024-08-13 16:14:18,,Camden,2588,73,6,,,1621
16804,2024-08-23 21:35:32,,Camden,321,80,9,,Damaged,9839
10447,2024-04-06 16:53:05,London,Islington,3652,94,1,,Damaged,4613
17504,2024-04-20 15:50:27,London,Southwark,473,14,4,Low,Wet,5129
15171,2024-09-21 21:42:56,London,,2874,86,5,Medium,Dry,9423
18071,2024-04-11 07:09:49,,Kensington,942,51,1,Low,Snowy,6593
14502,2024-06-08 03:56:11,London,Kensington,1214,53,7,Medium,,3926
16933,2024-08-22 09:20:32,London,Southwark,1177,57,5,,Snowy,7752
12869,2024-09-08 22:28:58,,Chelsea,2057,24,9,,Damaged,5128
16721,2024-02-15 14:50:50,,Camden,4203,37,9,Low,Damaged,8418
12191,2024-09-24 21:33:56,,,4281,86,1,Low,Damaged,7092
11248,2024-10-27 09:21:12,,,4688,69,7,Low,Snowy,8065
19145,2024-01-02 03:10:22,,Kensington,4799,89,4,High,Dry,8985
16589,2024-10-21 19:36:30,,,2719,80,5,,Dry,7364
13129,2024-08-09 17:51:37,,Southwark,591,47,9,Medium,Damaged,749
11215,2024-07-16 21:46:32,London,Southwark,708,26,3,,Damaged,8915
17566,2024-02-15 18:05:25,London,Chelsea,4474,77,8,,Damaged,5287
12146,2024-06-06 22:46:13,London,Chelsea,2641,86,6,Medium,Wet,6060
11192,2024-03-20 23:38:24,,,922,94,5,Medium,Snowy,5206
19444,2024-05-15 14:01:39,,Southwark,4728,37,9,,,7192
18291,2024-12-23 06:45:10,,Chelsea,910,37,5,Medium,Damaged,4484
13575,2024-11-30 13:16:43,,,4847,94,8,Low,Snowy,1439
17839,2024-09-10 09:16:15,,Kensington,1059,63,8,High,Dry,4863
10138,2024-02-16 07:47:16,London,Southwark,6,52,8,Medium,Damaged,9924
11399,2024-09-09 08:37:23,London,Chelsea,1081,29,4,Low,,6437
10931,2024-11-15 21:29:08,London,Chelsea,3630,84,3,,Dry,4965
16039,2024-03-31 20:39:08,,Camden,2357,25,4,High,,256
19130,2024-11-30 21:12:48,,Islington,566,15,0,High,Damaged,2121
13538,2024-03-29 05:03:34,London,Chelsea,2854,57,7,Low,,5475
11571,2024-04-10 13:03:43,,Camden,4326,45,8,Low,Damaged,4996
9306,2024-07-02 12:22:44,London,Camden,173,16,7,High,Snowy,3974
13068,2024-07-05 13:13:21,London,Chelsea,2971,57,0,High,Snowy,9647
16115,2024-03-03 23:15:00,London,Kensington,3097,34,1,Medium,Dry,976
14583,2024-05-23 00:58:09,,Camden,1801,87,7,Low,Dry,4057
11681,2024-01-23 07:15:28,London,Southwark,388,23,1,Medium,Wet,7588
11100,2024-09-30 11:50:54,London,Southwark,3460,78,4,High,,7292
18775,2024-04-03 02:23:10,,Kensington,280,23,8,Low,Snowy,9331
12078,2024-08-23 02:13:21,London,Chelsea,2999,54,0,,,8295
18748,2024-05-24 14:36:04,London,Kensington,1271,42,4,,Wet,2804
11463,2024-02-04 02:00:59,,,2915,89,3,,Damaged,5339
12995,2024-05-12 09:22:26,,Southwark,950,58,8,High,Snowy,1594
15869,2024-04-09 08:48:24,,Kensington,4266,37,0,Low,Wet,2109
17893,2024-05-07 12:23:46,,Kensington,1107,72,6,Medium,Snowy,5531
19812,2024-12-25 13:59:45,,Camden,1219,45,8,High,Dry,7581
12763,2024-05-11 06:30:23,London,,4877,14,3,Low,Damaged,2386
11348,2024-02-16 00:44:06,,,1606,36,7,,Snowy,3701
11376,2024-05-09 05:10:50,London,Islington,1326,35,9,,Wet,2706
11762,2024-06-03 23:19:03,London,Kensington,505,89,5,Medium,Dry,8814
9236,2024-12-05 02:45:08,London,Islington,3976,69,4,Medium,Snowy,635
13067,2024-11-28 18:30:51,London,Southwark,4440,76,6,High,Dry,8469
16133,2024-03-16 01:20:07,,Camden,3468,87,0,High,Snowy,7484
16880,2024-03-09 07:05:41,London,Chelsea,3780,10,2,Medium,Dry,1734
15617,2024-09-28 23:14:38,London,Kensington,4794,88,3,Low,Snowy,4335
12492,2024-10-17 20:06:51,London,Southwark,1589,75,1,,,5819
9554,2024-04-03 00:41:44,,Kensington,3173,21,5,High,Dry,9356
11446,2024-08-16 00:41:28,London,Kensington,28,72,9,High,Damaged,5013
11748,2024-03-22 08:44:47,London,Chelsea,1544,59,5,Medium,Damaged,1881
12660,2024-12-14 12:18:32,,,4976,27,7,,,5176
19796,2024-05-21 14:47:29,London,,4112,20,0,High,Dry,3668
18097,2024-05-12 19:59:29,,Chelsea,3780,19,9,High,Snowy,5094
17332,2024-08-06 01:11:33,,,1381,37,6,High,Wet,4331
12124,2024-12-13 06:02:57,,Islington,2333,72,0,,Dry,7646
15460,2024-07-26 13:32:38,,Camden,3134,76,5,Low,Damaged,2711
13975,2024-08-04 05:25:06,,,580,90,7,Medium,Wet,3199
18383,2024-05-03 19:21:30,London,Kensington,2968,29,3,High,,8315
15475,2024-01-13 23:52:03,London,Chelsea,4500,40,5,,,309
11375,2024-09-02 04:48:56,London,Chelsea,2836,47,8,Low,Wet,1697
12179,2024-08-06 23:56:36,,Islington,188,11,0,Low,Damaged,7038
16960,2024-10-24 06:53:34,,Chelsea,3516,64,2,High,Wet,949
14460,2024-07-07 23:47:21,London,,4632,-75,0,High,Dry,405
14790,2024-08-31 03:26:42,London,Islington,3419,76,1,Low,Dry,347
10236,2024-06-09 14:57:39,London,,3210,88,2,Low,Snowy,2078
17923,2024-10-22 23:24:22,,,2942,73,1,Medium,,9812
18695,2024-03-29 19:45:52,London,Chelsea,782,27,4,Medium,Wet,5361
11538,2024-08-27 21:47:00,,,3263,10,6,High,Dry,3772
14910,2024-12-04 02:07:59,,Chelsea,105,16,0,Low,Wet,4182
11770,2024-07-07 07:41:26,,Chelsea,231,59,4,High,Wet,1602
14866,2024-11-08 20:56:53,,Chelsea,1228,46,6,Low,Dry,8182
17705,2024-07-09 05:48:14,London,,231,40,6,Medium,Snowy,3925
11729,2024-06-10 06:38:50,London,Chelsea,176,16,6,,Damaged,6695
11704,2024-03-29 11:12:46,,Camden,1865,87,9,High,,8154
17606,2024-01-02 13:46:04,London,Southwark,491,61,1,Low,Snowy,5991
19701,2024-08-07 15:41:24,London,Islington,4026,46,6,Low,Damaged,325
16318,2024-09-16 12:55:50,,Islington,2194,63,5,High,,6162
17295,2024-08-09 17:57:30,London,,3205,84,4,Medium,Wet,3430
19258,2024-01-01 13:57:07,London,,3702,86,9,Medium,Snowy,4637
13228,2024-01-29 04:27:56,London,Camden,642,30,5,Medium,Wet,3311
15983,2024-05-25 00:12:45,,Kensington,15,96,7,Medium,Wet,2889
11200,2024-02-20 23:00:11,,Islington,78,68,1,,Snowy,5682
15641,2024-05-03 02:12:23,,Camden,4224,43,1,,Snowy,4628
10634,2024-06-21 07:14:34,,Kensington,67,38,9,High,Snowy,6967
16291,2024-10-24 12:09:08,London,Kensington,2672,84,2,High,,1141
9813,2024-07-19 19:47:54,,Kensington,2290,77,7,,Wet,1596
10659,2024-09-14 13:09:13,London,Islington,338,60,9,Medium,Snowy,254
11793,2024-09-01 15:00:19,,Kensington,1584,99,6,Low,Wet,8705
12101,2024-12-24 04:30:59,London,Southwark,1836,84,7,,Damaged,779
18131,2024-07-07 11:03:44,London,Chelsea,1576,94,6,Medium,Wet,8109
14945,2024-01-29 01:20:48,London,Chelsea,1558,-99,5,High,,5741
9815,2024-01-17 13:58:25,London,Kensington,2087,38,5,,Snowy,3399
17151,2024-02-27 11:34:03,London,Camden,347,69,9,,Dry,181
16064,2024-01-30 02:58:17,,Islington,4589,50,5,Low,,7475
17619,2024-05-14 14:38:36,London,,4874,32,2,High,Wet,1721
19014,2024-12-04 05:37:56,,Kensington,4419,90,3,High,Damaged,2326
9737,2024-12-15 02:40:18,,Kensington,1754,20,1,Medium,Wet,2016
9923,2024-08-27 02:08:17,,,4263,61,4,,Wet,8032
12723,2024-09-25 00:05:12,,Islington,3037,44,5,,Dry,4722
11574,2024-12-27 16:10:30,,Kensington,4998,13,5,Low,Damaged,9876
19992,2024-07-12 09:29:22,,Islington,3909,92,1,Low,Wet,5434
19864,2024-06-05 15:07:32,,Islington,387,99,3,Medium,Snowy,9096
11176,2024-08-03 21:37:06,London,Southwark,704,29,2,High,Wet,8296
12510,2024-11-07 17:20:24,,Chelsea,2295,55,3,Low,Dry,1994
13591,2024-12-26 04:17:38,,Camden,3067,28,7,Medium,Dry,3524
14520,2024-09-09 12:26:10,London,Camden,3400,85,5,High,Dry,9781
18978,2024-09-11 02:39:41,,Southwark,2126,54,3,High,Dry,4702
15104,2024-01-01 06:27:43,,Kensington,3435,68,6,,Dry,9524
10777,2024-03-15 06:27:37,London,Southwark,4124,88,6,High,,1108
18009,2024-01-01 18:43:20,London,Southwark,2095,14,3,Medium,Dry,8065
11542,2024-05-15 00:32:39,,,521,71,3,Low,Damaged,8189
18199,2024-06-18 21:45:33,London,Kensington,4005,70,4,Medium,Wet,8398
11100,2024-05-22 10:16:22,,Islington,1283,79,0,Low,Dry,2147
13281,2024-12-22 04:49:34,London,Islington,1352,65,9,Low,Wet,3495
9905,2024-11-18 16:14:18,London,Islington,3484,88,0,Medium,,1096
19734,2024-12-08 02:06:48,,Southwark,4962,42,9,Medium,Snowy,4249
14028,2024-07-12 00:28:49,London,Islington,2758,38,4,High,Wet,4024
16711,2024-12-19 01:37:39,London,Camden,2648,51,3,High,,2329
19003,2024-08-17 04:09:08,,,2418,42,0,,,677
17974,2024-09-04 04:22:28,London,Chelsea,3670,99,3,Low,Snowy,5569
12920,2024-06-01 11:08:12,,,4191,45,1,High,Wet,8495
19187,2024-08-24 13:45:21,London,Kensington,2971,87,9,High,Damaged,6714
10360,2024-01-06 00:17:20,,Kensington,1045,40,8,,Snowy,1664
13919,2024-08-02 03:39:04,London,,2101,19,0,,Snowy,7731
19692,2024-02-23 22:59:40,,Islington,654,24,9,,Snowy,5017
16117,2024-04-19 21:56:28,,Islington,2581,76,8,Medium,Wet,7750
14935,2024-09-14 10:48:36,London,Chelsea,586,54,8,High,Dry,3114
9676,2024-07-16 15:21:17,London,,2186,90,9,Medium,,2105
11003,2024-10-27 22:40:50,,,1913,19,5,High,,1216
17857,2024-08-13 15:56:12,,Southwark,929,42,4,,Wet,5968
19489,2024-11-15 11:25:00,London,Kensington,517,41,2,,Dry,7302
10909,2024-08-01 20:55:47,,Chelsea,2996,44,8,Medium,,2580
13311,2024-07-09 00:04:56,,Kensington,4959,69,7,,Dry,411
17073,2024-11-07 08:49:59,London,Islington,2963,30,0,Low,,4790
13270,2024-05-14 09:52:48,,Kensington,2806,90,2,,Dry,853
16579,2024-11-17 03:33:42,London,Camden,3445,78,3,Low,Snowy,854
16527,2024-10-29 18:59:25,London,Kensington,714,37,3,Low,Dry,7764
17737,2024-04-02 01:35:59,London,Chelsea,2606,80,7,Medium,Damaged,6610
18521,2024-12-12 23:39:30,,Kensington,3969,25,1,Low,Damaged,1711
18325,2024-03-30 13:58:42,,Kensington,1210,37,7,High,Damaged,3423
14543,2024-09-02 23:13:09,,Islington,989,87,2,Low,Damaged,7983
14568,2024-12-24 19:08:53,,Islington,4225,22,0,Medium,,4087
12224,2024-01-02 08:04:26,,Camden,120,89,1,,Snowy,9842
16595,2024-06-05 05:06:09,London,Camden,4436,74,4,High,Dry,2520
13198,2024-07-14 23:32:05,London,Chelsea,2731,56,1,Medium,Wet,825
16481,2024-10-30 12:46:52,,Southwark,2500,55,5,,Dry,3982
14427,2024-12-14 06:35:35,,,2815,34,5,High,Damaged,8147
13222,2024-09-06 11:48:53,,Islington,2096,16,6,Low,Wet,4354
14563,2024-02-11 07:03:07,,,4088,73,9,,Wet,9023
12889,2024-11-01 09:56:31,London,Kensington,4080,44,4,,Wet,5956
16319,2024-06-17 20:57:07,,Camden,1324,83,0,,Wet,4410
19507,2024-06-21 11:22:23,London,Kensington,1175,95,8,Low,Dry,1514
17855,2024-08-28 23:02:07,,Kensington,3274,73,7,High,Wet,2584
15909,2024-09-24 14:01:35,,Islington,614,65,3,Low,Damaged,5207
10114,2024-08-10 23:57:07,,Kensington,2084,93,4,Low,,7008
10692,2024-07-04 21:58:18,London,Camden,277,80,9,,Wet,7449
13164,2024-05-22 15:50:21,,Islington,3328,71,3,High,Snowy,5175
9937,2024-06-19 10:29:31,,Southwark,4644,56,4,Low,Wet,9460
18794,2024-05-10 02:56:34,,Kensington,3642,23,3,High,Snowy,3413
10100,2024-03-11 09:09:48,,Islington,2360,51,1,Low,,6767
11395,2024-06-19 15:06:45,London,Islington,1384,62,7,High,Wet,6886
15070,2024-05-10 08:24:20,,Chelsea,2576,47,6,Low,Snowy,8486
18598,2024-10-06 20:47:44,,Camden,2797,74,3,,Damaged,3909
16058,2024-07-11 06:10:56,London,,3730,87,0,High,Damaged,1754
17272,2024-03-08 11:45:58,,Chelsea,1581,96,2,,Wet,4161
13916,2024-10-21 11:05:48,,Islington,2538,58,9,High,Snowy,8167
18490,2024-12-15 12:49:24,,Kensington,2704,11,4,,Damaged,9349
15419,2024-11-06 07:33:39,,Islington,1139,80,8,,Dry,7291
14899,2024-03-13 10:44:28,,Kensington,2314,82,6,,Wet,1762
11685,2024-03-22 16:55:59,London,Islington,3077,79,5,Low,Dry,5570
12651,2024-11-04 20:02:16,London,Camden,1174,99,9,Medium,Wet,1810
10194,2024-07-07 13:53:10,London,,4061,65,5,High,Snowy,9025
9858,2024-07-06 00:56:46,,Southwark,4728,44,0,Medium,Damaged,8444
9946,2024-11-14 17:17:07,,,552,53,4,,Dry,4838
17650,2024-01-24 23:42:42,,Islington,4872,35,2,Medium,Wet,9464
12967,2024-06-05 22:16:54,,,3822,87,2,Medium,,9617
11205,2024-03-10 08:23:07,,Islington,4267,37,7,,Wet,7442
18525,2024-09-23 13:14:07,,Southwark,2925,37,3,Low,Damaged,6924
13446,2024-06-26 05:33:22,London,Southwark,4729,57,1,,Damaged,789
16459,2024-01-31 11:10:51,London,,2467,12,3,Medium,Damaged,7080
17000,2024-01-26 13:49:35,,,2756,46,2,Medium,Dry,3213
11510,2024-10-20 12:00:32,,Islington,1849,29,2,Low,Dry,4245
13728,2024-04-04 04:57:10,London,,1032,47,8,Low,Dry,2403
13593,2024-10-29 06:22:39,,Kensington,4809,98,1,High,Wet,3574
11456,2024-11-08 12:21:50,,,2913,51,1,Medium,Damaged,4300
13254,2024-10-29 10:03:37,,,1194,52,5,Medium,Wet,3861
13415,2024-09-08 22:04:14,,Chelsea,1152,80,7,High,Damaged,1760
15316,2024-01-20 04:48:13,,Camden,2320,18,8,High,Wet,4453
10166,2024-03-08 22:21:40,London,Islington,2326,99,4,Low,,3656
16071,2024-05-26 23:21:13,London,Southwark,4743,75,6,High,Dry,3680
18180,2024-03-30 21:20:08,,,490,41,1,Medium,,7027
18923,2024-10-10 22:12:15,London,Islington,379,27,2,High,Dry,353
16484,2024-12-19 07:48:51,,Camden,1121,91,4,High,Wet,2991
17921,2024-08-19 10:26:05,,Chelsea,4264,78,5,,Damaged,8314
19565,2024-08-28 14:18:15,London,Southwark,2719,91,2,High,Wet,4369
18308,2024-12-15 05:19:17,,Kensington,3134,78,8,High,Dry,572
17049,2024-04-05 23:54:05,,,3346,48,1,Low,Wet,7775
17661,2024-08-24 21:22:18,London,Islington,2165,26,7,High,,7309
19223,2024-10-29 03:50:26,,Southwark,3454,44,0,Low,Snowy,6902
18382,2024-12-10 22:12:41,,,3853,32,1,,Snowy,9451
12731,2024-03-25 07:42:12,,Islington,1369,75,8,Medium,Dry,1547
13023,2024-11-11 17:44:44,,,2026,14,4,Low,Snowy,987
12685,2024-02-29 12:00:37,,Chelsea,4332,97,3,Low,,6500
16174,2024-05-19 20:18:25,London,Camden,1487,28,2,Medium,Snowy,1424
16387,2024-06-04 01:19:33,,Islington,616,13,1,Medium,Dry,3584
17404,2024-09-21 08:06:42,London,,4095,11,9,Medium,Damaged,9293
14923,2024-11-14 07:26:28,London,Southwark,4463,65,1,Low,,6981
11188,2024-10-21 22:24:56,London,Kensington,2915,19,3,Medium,Wet,2178
15279,2024-01-10 02:39:12,,,2802,12,7,,Damaged,1048
16492,2024-08-12 09:45:42,London,Chelsea,3385,37,0,High,Dry,7669
18966,2024-03-10 15:07:11,,Islington,4854,65,2,High,Damaged,9487
17574,2024-11-20 06:53:46,London,Camden,4370,57,8,High,Damaged,8866
14207,2024-08-05 08:24:01,,Southwark,4213,51,4,,Damaged,4187
14803,2024-02-03 17:37:28,,Islington,1750,71,7,,Damaged,9873
11791,2024-03-04 11:28:42,,Southwark,3581,36,1,Medium,Damaged,6498
10387,2024-07-31 14:29:16,London,Kensington,32,51,1,High,Dry,3203
11909,2024-08-17 10:45:34,,,3863,16,3,,,6814
12238,2024-02-06 03:56:50,,Kensington,1567,56,2,Low,Snowy,686
11684,2024-09-03 15:23:09,London,Camden,1978,65,6,Medium,Damaged,9618
10054,2024-11-14 16:58:44,,Chelsea,983,96,5,High,Damaged,4858
9919,2024-01-02 19:03:25,,Camden,1994,63,6,High,Snowy,6988
19963,2024-08-29 22:23:24,London,Chelsea,3607,74,4,Low,Dry,4495
10799,2024-12-11 13:47:51,London,Kensington,1940,51,3,Low,Damaged,8386
12433,2024-03-07 00:34:23,,Islington,763,64,8,High,,596
15441,2024-04-16 17:12:45,,Kensington,1586,85,0,,Wet,6470
18288,2024-06-05 16:37:45,London,Southwark,4680,19,5,High,,309
10588,2024-04-13 18:30:36,,Kensington,2400,34,2,Medium,Dry,3594
18711,2024-08-18 23:08:38,London,Islington,1809,37,0,Low,Damaged,6350
16754,2024-11-03 03:51:19,London,Chelsea,3566,62,1,High,Damaged,5345
18671,2024-06-09 19:21:20,,Islington,2418,57,4,Medium,Damaged,6414
15507,2024-12-15 17:10:41,London,Camden,2269,62,5,High,,6466
15237,2024-06-01 09:48:50,London,,303,93,5,Low,Damaged,106
15906,2024-10-20 19:20:11,London,Chelsea,3034,42,0,,,7624
10155,2024-02-14 21:21:12,London,,2553,32,7,Low,Dry,7268
16636,2024-03-31 19:23:20,,,3318,41,9,,Damaged,5368
15218,2024-03-17 10:29:17,London,Camden,1851,10,2,,Wet,1076
16534,2024-04-04 15:17:00,London,,369,67,2,Medium,Wet,4309
12255,2024-11-27 06:14:39,London,Kensington,2438,83,5,Medium,Wet,1579
12549,2024-09-10 06:56:24,,Southwark,2211,83,8,Low,,7322
11553,2024-04-16 06:34:08,,Islington,3990,17,5,Low,Damaged,3495
9077,2024-01-26 19:38:30,London,Chelsea,2068,84,9,Low,Damaged,9294
10818,2024-10-16 15:52:27,London,Chelsea,1346,90,0,Medium,Wet,8218
15602,2024-08-11 12:55:22,,,32,90,8,Medium,Wet,305
15306,2024-04-21 23:34:17,London,,2681,29,0,High,Dry,933
11730,2024-07-28 22:50:43,London,Southwark,3693,30,2,Low,,3903
16590,2024-12-23 03:57:15,London,Islington,1957,40,8,,Wet,5937
11554,2024-03-19 07:49:52,,Islington,3259,93,3,Medium,Damaged,5374
18741,2024-09-03 16:55:47,London,Islington,3629,17,6,Medium,Snowy,7228
19935,2024-05-04 13:42:54,London,Islington,3462,55,8,,,8697
15650,2024-01-13 21:16:27,,Camden,2679,59,5,Low,Snowy,4584
19261,2024-06-14 06:41:43,,Islington,397,24,1,High,,2188
16485,2024-03-05 11:21:00,,Islington,4768,66,0,High,,7734
14513,2024-11-17 01:16:46,,Kensington,557,20,7,Medium,Wet,5706
9191,2024-03-10 17:07:28,London,Chelsea,3851,58,2,Medium,,9688
10608,2024-07-11 17:42:58,London,Southwark,1874,15,6,,Damaged,4517
12896,2024-08-27 21:53:08,London,Kensington,3338,16,5,,Damaged,4402
11899,2024-09-24 12:46:16,,,196,87,8,Low,Snowy,2733
12130,2024-05-30 20:11:44,,Islington,2720,30,6,High,Snowy,6362
10286,2024-08-24 23:23:42,,,361,94,5,High,Damaged,5096
17723,2024-11-12 23:12:00,,Islington,3827,92,1,,Dry,2404
14556,2024-09-23 14:40:27,London,Chelsea,2586,24,8,High,Dry,9947
13010,2024-12-26 13:56:56,,,1909,50,5,,,2054
9364,2024-12-23 00:05:39,,,2833,20,7,,,368
12683,2024-03-19 12:52:36,,Southwark,2251,90,4,Medium,Dry,4893
9840,2024-01-15 12:59:45,,Southwark,3918,42,0,,,3656
14465,2024-07-25 12:54:25,London,Kensington,2597,11,7,,,2248
13285,2024-12-02 18:58:35,London,Southwark,2009,76,5,,Dry,3360
12077,2024-01-08 05:50:34,London,,3050,46,0,High,Dry,5792
9084,2024-09-06 20:00:27,London,Kensington,3255,60,3,,Snowy,509
11937,2024-03-09 23:51:29,,Kensington,3507,80,8,Low,Wet,1840
12995,2024-05-18 03:35:39,,,4186,97,4,,Snowy,1581
17926,2024-03-28 20:35:32,London,Southwark,426,64,6,High,Damaged,1258
11655,2024-04-13 13:11:43,,Kensington,4543,94,0,Medium,Dry,2774
17334,2024-11-17 20:14:23,London,Islington,4251,17,0,Medium,Damaged,4747
16056,2024-07-27 09:05:15,,Kensington,2469,47,7,,Dry,7734
13029,2024-09-26 10:50:38,London,Southwark,920,92,6,,Dry,6495
19754,2024-01-18 17:36:27,,Southwark,2019,77,0,Low,Dry,4180
16335,2024-12-26 11:58:00,London,Kensington,2905,16,1,High,Damaged,3801
19465,2024-06-30 00:01:49,London,Kensington,3293,55,7,High,Damaged,2723
13666,2024-09-10 20:50:35,,Camden,3066,17,9,,Dry,5208
12830,2024-03-28 21:02:10,London,Kensington,2927,57,0,High,Snowy,5193
15358,2024-10-21 13:32:27,,Southwark,541,44,8,Medium,Dry,8362
10253,2024-08-14 05:36:27,London,Southwark,2140,93,8,,Damaged,6983
16083,2024-09-02 02:40:42,,,851,20,2,Medium,Snowy,2377
9190,2024-06-08 10:20:10,,Southwark,2108,38,9,,Damaged,9578
17608,2024-02-11 06:08:12,,Chelsea,1864,-48,0,Low,Dry,3948
15925,2024-01-31 15:25:20,,Kensington,2047,77,2,Low,Wet,7797
18752,2024-07-11 12:06:10,,,2552,43,7,Medium,Snowy,9125
10514,2024-02-29 16:54:19,London,Kensington,537,81,9,High,Dry,2687
11835,2024-09-24 21:53:13,,Southwark,1277,96,2,Low,Wet,3544
9687,2024-10-22 16:36:41,London,Southwark,1947,31,7,,Snowy,5962
19936,2024-09-23 07:03:25,,Islington,1195,98,7,High,Wet,9765
16176,2024-10-20 05:19:23,,Islington,330,-67,0,Medium,,9146
14806,2024-03-02 23:06:37,,,2995,11,3,Medium,,8196
11557,2024-11-19 20:00:46,London,Islington,1459,14,0,High,Dry,956
11979,2024-12-15 00:09:33,London,Islington,103,45,9,High,,3756
10438,2024-12-04 12:37:58,London,Southwark,637,48,1,High,Dry,6271
15682,2024-02-24 09:21:14,,Camden,2,80,0,High,Snowy,861
9571,2024-03-25 14:27:10,London,Chelsea,1326,93,9,Medium,Wet,7662
10385,2024-06-21 18:41:14,London,Kensington,3297,14,9,Low,Damaged,847
17430,2024-05-03 14:17:17,London,,2984,14,0,Low,,3579
13340,2024-12-07 04:27:54,London,Camden,4127,71,3,,Dry,3385
